TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-21 05:22:16.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-0465
2026-01-21 05:22:16.575,-0.45234078,0.46472055,0.49809662,-0.012563408,-0.4096423,0.12786807,0.13547857,-0.18607777,-0.055653628,0.010776541,0.1370329,-0.057508815,-0.19704342,-0.12237967,-0.43071178,-0.13809392,-0.6329376,-0.60158885,-0.829451,-0.5017493,716.63617,699.1119,714.689,721.5925,758.9422,757.7916,766.1997,1272.4562,0.313232421875,-0.0167236328125,0.96990966796875,0.052337646484375,0.022430419921875,-0.46356201171875,5.714849200104904,6.034307512576592,4.417789857663973,4.225620484943852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.241806,1,1.0,1.0,1.0,1.0,71.55
2026-01-21 05:22:17.582,0.0905632,0.2271496,0.101507284,-0.012563408,-0.18073457,-0.073003195,-0.053534,-0.18607777,0.10497552,0.07652614,-0.281489,-0.057508815,-0.15071736,-0.110644974,-0.3288851,-0.13809392,-0.27767092,-0.7718867,-0.8266568,-0.5017493,748.8525,694.3325,711.5913,748.941,771.15607,773.6343,778.94464,1336.7118,0.3109130859375,-0.02667236328125,0.9713134765625,1.60003662109375,0.381317138671875,1.136474609375,5.707799632835038,6.0282039911308205,4.406406790167608,4.216037956273991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.58152,1,1.0,1.0,1.0,1.0,71.55
2026-01-21 05:22:17.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-21 05:22:18.594,-0.05534332,0.39970878,0.7917035,-0.012563408,-0.2197738,0.17370103,0.49867195,-0.18607777,0.07714974,-0.05159786,-0.25826496,-0.057508815,-0.15254426,-0.14904013,-0.2367554,-0.13809392,-0.30613184,-0.29242018,-0.5801563,-0.5017493,731.68225,673.1795,673.8876,727.69946,471.56198,448.99286,513.51404,527.498,0.25091552734375,0.0223388671875,1.014404296875,6.407623291015625,8.531036376953125,6.557159423828125,5.717717855184417,6.038457907159716,4.417515199198913,4.226902224447464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.73448,1,1.0,1.0,1.0,1.0,71.55
2026-01-21 05:22:19.608,-0.05534332,0.7220433,0.94503516,1.2464892,-0.2197738,0.29148525,0.1230721,0.91711617,0.07714974,0.37486205,-0.4793731,0.7048551,-0.15254426,-0.058447227,-0.2629926,0.4305233,-0.30613184,-0.32172137,-0.62028104,-0.115958326,730.1776,674.86115,734.77997,737.9662,726.1063,705.8384,723.3626,1195.8097,0.001220703125,-0.0146484375,1.0045166015625,0.19439697265625,-4.613189697265625,-0.231781005859375,5.729467133967527,6.0640316620175,4.430057935769973,4.249393700975133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71242,1,1.0,1.0,1.0,1.0,71.55
2026-01-21 05:22:20.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-21 05:22:20.621,0.9109766,0.89932555,1.0792301,1.0574287,0.6155655,0.6883086,-0.13070649,0.82994586,0.68191516,0.5154369,-0.21361524,0.8493236,0.23080863,0.030860806,-0.46755785,0.4114759,-0.18173753,-0.24605006,-0.78348804,-0.15818277,733.8949,1276.616,760.0928,742.0375,764.34106,751.8617,772.7492,1261.6584,-0.19805908203125,-0.08880615234375,0.99407958984375,6.676788330078125,5.435638427734375,10.33294677734375,5.748967884986768,6.082311708747586,4.441318932837422,4.263736976372696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.355095,1,1.0,1.0,1.0,1.0,71.52
2026-01-21 05:22:21.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-21 05:22:21.635,1.1562771,0.91835034,1.0792301,1.2099018,0.8486089,0.80845284,-0.13070649,1.0716443,0.67646915,0.5154369,-0.21361524,0.81840205,0.40553394,0.1262656,-0.46755785,0.5690691,-0.1751556,-0.18619764,-0.78348804,-0.05644078,798.239,819.9231,614.9423,836.6508,769.917,769.563,738.76276,1196.9602,-0.25775146484375,-0.02691650390625,0.99298095703125,-1.21124267578125,-2.332763671875,0.530853271484375,5.774694227880695,6.113287080084877,4.471195670314474,4.295688911141311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03602,1,1.0,1.0,1.0,1.0,71.52
2026-01-21 05:22:21.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
