TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-17 06:39:50.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-0465
2026-01-17 06:39:50.332,0.91892076,-0.40865073,-0.14997186,0.78200144,0.40418938,-0.5194493,-0.460069,0.039886888,0.8812685,-0.2650564,-0.10507686,0.16933894,0.65390104,-0.028498944,-0.062852606,0.2926199,0.18771261,-0.10813081,0.038623422,0.20244569,767.79285,744.7812,727.52246,773.3687,528.47156,513.69104,568.47644,710.61774,0.2452392578125,-0.039794921875,0.9918212890625,-0.0299072265625,-0.485992431640625,-1.4654541015625,5.893926519323844,6.202398493193143,4.468540638485564,4.300602245905157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.074615,1,1.0,1.0,1.0,1.0,99.63
2026-01-17 06:39:51.348,0.10877871,-0.5198195,0.06727286,0.67578113,0.31952792,-0.5574615,-0.3745829,0.1533211,0.4414147,-0.16589586,-0.17042767,0.5056259,0.5231514,-0.18345143,-0.043340992,0.31042236,0.20137341,-0.11743571,-0.029578844,0.2095248,776.2894,750.18005,722.7431,779.47565,775.31586,777.70557,771.33307,1449.646,0.23504638671875,-0.0428466796875,0.98602294921875,0.545806884765625,-0.538330078125,0.82244873046875,5.892492191784088,6.199438285291944,4.4650921488687025,4.294071477958181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75148,1,1.0,1.0,1.0,1.0,99.63
2026-01-17 06:39:51.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-17 06:39:52.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-17 06:39:52.362,0.05093202,-0.20889284,0.098285496,0.73504406,0.17218585,-0.45152915,-0.19720781,0.35251883,0.22664957,-0.21324514,-0.043848608,0.49129438,0.52956265,-0.28849494,-0.17245689,0.39290467,0.3635023,-0.22013833,-0.2116766,0.17874038,790.27344,744.0731,728.93854,805.5851,784.3435,786.02515,791.8666,1449.292,0.141845703125,-0.03851318359375,1.00311279296875,-0.16448974609375,10.347900390625,3.12530517578125,5.906469255894905,6.210607729537706,4.478062131940968,4.301121045228047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.743095,1,1.0,1.0,1.0,1.0,99.63
2026-01-17 06:39:53.374,0.15920487,0.5624408,0.67015594,0.8388777,0.115993746,-0.11632498,0.35425088,0.43977305,0.02598425,0.2506554,0.48615426,0.46807948,0.5535579,-0.23909856,-0.13696048,0.38811588,0.36990538,-0.21279705,-0.2257216,0.11933896,750.7996,792.75165,777.61707,771.33307,693.35895,695.3061,674.3301,1361.3167,0.0770263671875,-0.01519775390625,1.072265625,4.149627685546875,21.136932373046875,-6.220703125,5.917638700140667,6.224462723219608,4.4888958825072125,4.3136027465846505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.22025,1,1.0,1.0,1.0,1.0,99.63
2026-01-17 06:39:53.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-17 06:39:54.393,0.15920487,0.8304622,0.56169665,0.8388777,0.115993746,-0.21879168,0.40500742,0.43977305,0.02598425,0.2506554,0.5048425,0.46807948,0.5535579,-0.02226614,0.20295148,0.38811588,0.36990538,-0.16218247,0.07607548,0.11933896,770.448,747.9674,720.1764,788.76886,620.2527,624.4125,607.7733,1005.6095,-0.2325439453125,0.11151123046875,1.050537109375,-6.3702392578125,-5.136566162109375,-11.55914306640625,5.92209427079608,6.235815273108742,4.488041389504804,4.31573897909067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58153,1,2.0,1.0,1.0,2.0,99.63
2026-01-17 06:39:55.403,0.15920487,-0.0030898894,1.0839204,0.8388777,0.115993746,-0.06679587,0.332298,0.43977305,0.02598425,-0.44130632,0.018762002,0.46807948,0.5535579,-0.07292788,-0.030506054,0.38811588,0.36990538,-0.19338262,-0.21221788,0.11933896,844.0853,734.3374,728.93854,859.6625,812.223,798.5046,765.49164,1258.2067,-0.2451171875,-0.0364990234375,1.0057373046875,2.923431396484375,0.49346923828125,6.08612060546875,5.941228810528575,6.257330186205088,4.507145411630069,4.3347514483942495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28478,1,2.0,1.0,1.0,2.0,99.63
2026-01-17 06:39:56.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
