TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-13 05:42:20.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-0465
2026-01-13 05:42:20.089,0.0,1.4916086,0.7724141,1.1791737,0.0,1.2443274,0.51379746,1.2275239,0.0,1.2177668,0.047223087,1.6585314,0.0,0.6907198,0.35642165,1.104175,0.0,0.31467324,-0.035587925,0.8681181,676.8083,725.7523,763.72156,468.9953,747.5249,749.91455,745.66626,1173.6831,0.1494140625,-0.11285400390625,1.0140380859375,1.263580322265625,-1.256103515625,-0.657958984375,5.573461125813604,5.999670028371838,4.052463581527311,4.0829201535417114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.593636,1,2.0,1.0,1.0,2.0,87.96
2026-01-13 05:42:21.098,0.0,1.4916086,0.7724141,1.1791737,0.0,1.2443274,0.51379746,1.2275239,0.0,1.2177668,0.047223087,1.6585314,0.0,0.6907198,0.35642165,1.104175,0.0,0.31467324,-0.035587925,0.8681181,423.0605,826.8266,753.1893,526.4359,741.772,744.9582,743.09955,1170.3198,0.14385986328125,-0.1123046875,1.0140380859375,0.7476806640625,2.8411865234375,1.74957275390625,5.523747943637794,5.969488114822497,3.983768447655151,4.032901795293613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5742,1,2.0,1.0,1.0,2.0,87.96
2026-01-13 05:42:22.111,0.0,1.4916086,0.7724141,1.1791737,0.0,1.2443274,0.51379746,1.2275239,0.0,1.2177668,0.047223087,1.6585314,0.0,0.6907198,0.35642165,1.104175,0.0,0.31467324,-0.035587925,0.8681181,789.21136,816.9139,647.8667,210.29115,739.9133,742.56854,732.7443,1177.9314,0.0977783203125,-0.09210205078125,1.01275634765625,0.657958984375,3.581390380859375,0.770111083984375,5.545629068020886,5.985265717759817,3.9960060081539233,4.037296330734568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.15208,1,2.0,1.0,1.0,2.0,87.96
2026-01-13 05:42:23.115,0.0,1.4135549,0.7724141,1.1791737,0.0,1.0427608,0.51379746,1.2275239,0.0,1.3704374,0.047223087,1.6585314,0.0,0.8114644,0.35642165,1.104175,0.0,0.21719106,-0.035587925,0.8681181,714.7775,798.7701,653.00006,561.30743,755.579,755.2249,735.66504,1075.5295,0.07989501953125,-0.0694580078125,1.026611328125,5.75714111328125,11.6339111328125,-0.889739990234375,5.580876904370217,6.01752282860072,4.033329041794817,4.065769258279093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.73651,1,2.0,1.0,1.0,2.0,87.94
2026-01-13 05:42:23.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-13 05:42:23.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-13 05:42:24.131,0.0,1.2744292,0.7724141,1.1791737,0.0,0.865125,0.51379746,1.2275239,0.0,1.3659109,0.047223087,1.6585314,0.0,0.7430205,0.35642165,1.104175,0.0,0.26132706,-0.035587925,0.8681181,568.565,741.2409,726.1948,544.2257,511.9209,508.2036,540.8625,761.42035,-0.36737060546875,0.0010986328125,1.02752685546875,3.72344970703125,11.484375,-5.630035400390625,5.563603938678683,6.020330448465775,4.009098061655103,4.059024867081515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25963,1,2.0,1.0,1.0,2.0,87.94
2026-01-13 05:42:24.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-13 05:42:25.143,0.0,1.2878362,0.7724141,1.1791737,0.0,1.0160056,0.51379746,1.2275239,0.0,1.0009394,0.047223087,1.6585314,0.0,0.7111643,0.35642165,1.104175,0.0,0.3340647,-0.035587925,0.8681181,523.4267,760.1813,740.00183,676.9853,761.9514,762.2169,774.87335,1316.8864,-0.37176513671875,-0.0472412109375,0.9144287109375,-4.972076416015625,19.27520751953125,-2.041168212890625,5.607457740266552,6.053564122738002,4.056125694394773,4.095310302076628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.149,1,2.0,1.0,1.0,2.0,87.94
2026-01-13 05:42:26.145,0.0,1.2035656,0.7724141,1.1791737,0.0,0.8737647,0.51379746,1.2275239,0.0,0.43979558,0.047223087,1.6585314,0.0,0.60590243,0.35642165,1.104175,0.0,0.11635695,-0.035587925,0.8681181,600.6043,735.3995,751.5077,672.737,480.67813,459.87915,503.77832,513.95654,-0.36273193359375,0.06109619140625,0.9739990234375,-7.52166748046875,-7.559051513671875,-7.19268798828125,5.6506096368881575,6.083715518680114,4.110355482440455,4.133091099825954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.3506,1,2.0,1.0,1.0,2.0,87.94
