TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-24 06:27:51.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-0465
2026-01-24 06:27:51.925,0.6793232,-0.3157062,-0.34089252,0.4805068,0.5280513,0.02468903,-0.16704912,0.41867,0.6895098,0.6672116,0.58595747,0.8206533,1.0934713,0.9112516,0.8669579,1.0214173,1.1629163,0.94751906,0.9410307,1.1115817,730.0006,716.54767,713.0074,728.14197,525.9049,514.39905,543.5177,556.0856,0.115478515625,-0.0050048828125,1.0126953125,0.186920166015625,-0.396270751953125,0.605621337890625,5.592076866223207,5.868749493360037,4.192325775457168,3.9059485492215624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.912304,1,1.0,1.0,1.0,1.0,62.85
2026-01-24 06:27:52.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-24 06:27:52.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-24 06:27:52.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-24 06:27:52.936,0.8756469,-0.49783272,-0.028074699,0.37571496,0.44136405,-0.34760517,-0.05166572,0.14716753,0.6791307,0.30276728,0.49077806,0.45857403,0.5005356,0.50929534,0.5533691,0.46972278,0.7054753,0.6740107,0.7129459,0.66829324,740.17883,725.48676,723.6282,738.1432,752.1272,752.3927,745.4007,1340.6946,0.008056640625,0.0240478515625,0.97808837890625,7.70111083984375,3.768310546875,-28.57635498046875,5.591771690150919,5.863469947309444,4.1906778246668095,3.9017066018167514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.073586,1,1.0,1.0,1.0,1.0,62.85
2026-01-24 06:27:53.938,1.0900446,-0.3615985,0.59875494,1.0780662,1.1154797,-0.31171468,0.4912603,1.1105397,1.2131257,0.26673716,0.6341749,1.288948,0.82904416,0.7277995,0.6232542,0.6995557,0.8655104,0.88451886,0.80933017,0.85136205,740.26733,736.9926,734.2489,742.126,758.5882,757.9686,754.16284,1206.7844,0.04052734375,0.02874755859375,1.0455322265625,0.575714111328125,2.669219970703125,6.572113037109375,5.585546098276232,5.854192594711871,4.188450039339103,3.893558400686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.77127,1,1.0,1.0,1.0,1.0,62.85
2026-01-24 06:27:54.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-24 06:27:54.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-24 06:27:54.944,0.6549083,-0.3615985,0.5795859,0.39449826,0.050645266,-0.31171468,0.3114822,0.48948932,0.5630603,0.26673716,0.14304556,0.29758105,0.48176438,0.7277995,-0.025299734,0.44501972,0.6555563,0.88451886,0.0939158,0.57956195,746.55133,744.4271,710.61774,717.96375,751.3306,746.46277,724.1592,1391.9398,-0.09259033203125,0.07366943359375,0.884521484375,6.452484130859375,19.521942138671875,-6.26556396484375,5.576757027394321,5.852971890422716,4.179416827599361,3.891452685787855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.335167,1,1.0,1.0,1.0,1.0,62.85
2026-01-24 06:27:55.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
