TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-10 08:01:16.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-0465
2026-01-10 08:01:16.028,1.1900375,0.9472677,0.47557724,1.2454773,0.54283744,0.5587879,-0.17383458,0.63545644,0.58796227,0.43622676,0.011922118,0.62751865,0.9266231,0.44759458,-0.09736023,0.5774699,0.8438211,0.26037613,-0.12807408,0.2338855,560.42236,728.319,751.7732,805.7621,761.5974,752.65826,753.54333,1257.9412,0.34356689453125,-0.20953369140625,0.937744140625,0.6878662109375,-0.037384033203125,0.2392578125,5.378026369119996,5.838598097417925,3.6927220275135304,3.7731359225615715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13554,1,1.0,1.0,1.0,1.0,76.74
2026-01-10 08:01:17.045,1.1900375,1.0190126,0.47557724,1.3322723,0.54283744,0.33773994,-0.17383458,0.379695,0.58796227,0.17377266,0.011922118,0.46140358,0.9266231,0.21083069,-0.09736023,0.37557825,0.8438211,0.056396574,-0.12807408,0.052050974,635.03326,692.2084,702.1211,762.0399,744.6042,758.7652,783.0159,1267.4999,0.34149169921875,-0.1898193359375,0.92828369140625,-0.43365478515625,-1.353302001953125,0.58319091796875,5.397954366640441,5.855962615931144,3.711734496817109,3.788547314212145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46146,1,1.0,1.0,1.0,1.0,76.73
2026-01-10 08:01:18.063,1.1900375,1.012938,0.47557724,1.2282534,0.54283744,0.08693913,-0.17383458,0.09510535,0.58796227,-0.29049155,0.011922118,0.65743697,0.9266231,0.04232016,-0.09736023,0.56967026,0.8438211,0.07557631,-0.12807408,0.20800342,719.5569,693.18195,751.2421,840.9876,786.37915,794.4332,775.6699,1165.452,0.03179931640625,-0.09930419921875,0.9903564453125,11.551666259765625,46.6253662109375,-35.84381103515625,5.420903607276542,5.885595212550366,3.7335240683785136,3.8106420618458383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7223,1,1.0,1.0,1.0,1.0,76.73
2026-01-10 08:01:19.073,1.1900375,1.012938,0.47557724,1.2282534,0.54283744,0.08693913,-0.17383458,0.09510535,0.58796227,-0.29049155,0.011922118,0.65743697,0.9266231,0.04232016,-0.09736023,0.56967026,0.8438211,0.07557631,-0.12807408,0.20800342,645.56555,716.0166,777.61707,673.53357,761.9514,763.98706,743.09955,1193.42,-0.3553466796875,-0.1107177734375,0.96240234375,0.179443359375,-5.031890869140625,-13.3984375,5.488072860787259,5.936376510979186,3.8067663257277733,3.8620947476336935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5027,1,1.0,1.0,1.0,1.0,76.73
2026-01-10 08:01:19.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:20.079,1.1900375,0.6349325,0.47557724,1.2282534,0.54283744,0.5562726,-0.17383458,0.09510535,0.58796227,0.3265534,0.011922118,0.65743697,0.9266231,-0.25015104,-0.09736023,0.56967026,0.8438211,-0.39792377,-0.12807408,0.20800342,1140.4932,887.719,641.93677,582.19495,748.3214,736.28455,752.83527,1270.5975,-0.33282470703125,-0.04290771484375,0.93865966796875,-3.671112060546875,2.205657958984375,6.572113037109375,5.513799203681186,5.974157308728513,3.835880123024104,3.8941077176167656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6556,1,2.0,1.0,1.0,2.0,76.73
2026-01-10 08:01:20.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:20.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:21.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:21.084,1.1900375,0.6349325,0.47557724,1.2282534,0.54283744,0.5562726,-0.17383458,0.09510535,0.58796227,0.3265534,0.011922118,0.65743697,0.9266231,-0.25015104,-0.09736023,0.56967026,0.8438211,-0.39792377,-0.12807408,0.20800342,1054.5535,935.60095,741.3294,828.4197,752.74677,743.7191,753.4548,1187.0476,-0.3009033203125,0.01812744140625,0.9881591796875,-0.0897216796875,-0.79254150390625,7.8955078125,5.5351004935269295,5.995275492930882,3.8640478744963405,3.9144324440311853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92648,1,2.0,4.0,1.0,2.0,76.73
2026-01-10 08:01:21.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:21.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:22.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:22.096,1.1900375,0.6349325,0.47557724,1.2282534,0.54283744,0.5562726,-0.17383458,0.09510535,0.58796227,0.3265534,0.011922118,0.65743697,0.9266231,-0.25015104,-0.09736023,0.56967026,0.8438211,-0.39792377,-0.12807408,0.20800342,375.7981,705.0418,646.45056,681.94165,708.9361,712.3878,726.3718,973.8357,-0.31988525390625,-0.02490234375,0.95355224609375,-1.2860107421875,-0.52337646484375,1.68975830078125,5.471868011348735,5.96353718141287,3.796298786448275,3.880924111293899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.077675,1,2.0,1.0,1.0,2.0,76.73
2026-01-10 08:01:23.107,1.1900375,0.6349325,0.47557724,1.2282534,0.54283744,0.5562726,-0.17383458,0.09510535,0.58796227,0.3265534,0.011922118,0.65743697,0.9266231,-0.25015104,-0.09736023,0.56967026,0.8438211,-0.39792377,-0.12807408,0.20800342,358.89337,693.00494,659.0185,774.87335,753.3663,761.33185,759.2962,1187.1361,-0.2862548828125,-0.046630859375,0.97186279296875,0.897216796875,-0.82244873046875,0.83740234375,5.485082135278831,5.968145340104427,3.8092687695205396,3.8867834918818396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.78899,1,2.0,1.0,1.0,2.0,76.72
2026-01-10 08:01:24.109,1.1900375,0.6349325,0.47557724,1.2282534,0.54283744,0.5562726,-0.17383458,0.09510535,0.58796227,0.3265534,0.011922118,0.65743697,0.9266231,-0.25015104,-0.09736023,0.56967026,0.8438211,-0.39792377,-0.12807408,0.20800342,629.5459,693.27045,730.1776,780.8918,772.12964,781.68835,778.85614,1275.023,-0.29412841796875,-0.036376953125,0.97235107421875,-0.874786376953125,0.366363525390625,-0.07476806640625,5.508489140023365,5.978551844169468,3.83652099277591,3.9036597286793984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.07756,1,2.0,1.0,1.0,2.0,76.72
2026-01-10 08:01:25.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-10 08:01:25.121,1.1900375,0.6349325,0.47557724,1.1659887,0.54283744,0.5562726,-0.17383458,0.26442748,0.58796227,0.3265534,0.011922118,0.56809956,0.9266231,-0.25015104,-0.09736023,0.24442253,0.8438211,-0.39792377,-0.12807408,0.08272794,653.79663,678.5784,708.3165,756.64105,774.60785,784.1665,765.31464,1386.2754,-0.2882080078125,-0.03448486328125,0.97796630859375,-0.366363525390625,0.0897216796875,0.3289794921875,5.529485253796819,5.988195408053787,3.867160670433684,3.9167517821805786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.99876,1,1.0,1.0,1.0,1.0,76.72
2026-01-10 08:01:26.136,1.1900375,0.6349325,0.47557724,1.1992475,0.54283744,0.5562726,-0.17383458,0.3190715,0.58796227,0.3265534,0.011922118,0.5633646,0.9266231,-0.25015104,-0.09736023,0.23072726,0.8438211,-0.39792377,-0.12807408,0.03902375,721.14996,738.76276,781.0688,817.0024,753.01227,751.6847,758.9422,1229.5306,-0.28271484375,-0.0433349609375,0.97698974609375,0.216827392578125,-0.1495361328125,0.142059326171875,5.531652003910068,5.989263524306797,3.8696325966192213,3.918796461864912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.71948,1,1.0,1.0,1.0,1.0,76.72
2026-01-10 08:01:27.137,1.1900375,0.6349325,0.47557724,1.5067004,0.54283744,0.5562726,-0.17383458,1.1607231,0.58796227,0.3265534,0.011922118,0.9000316,0.9266231,-0.25015104,-0.09736023,0.52280444,0.8438211,-0.39792377,-0.12807408,0.0740345,704.8648,690.7038,735.0455,720.97296,720.61896,711.5913,712.8304,939.67224,-0.2791748046875,-0.03094482421875,0.97503662109375,0.171966552734375,-0.34393310546875,-0.059814453125,5.550511885177503,5.996038433111604,3.896854302267363,3.931888515366092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8403,1,1.0,1.0,1.0,1.0,76.72
2026-01-10 08:01:28.149,0.98925626,0.6349325,1.0782601,1.48178,-0.3381255,0.5562726,0.8873509,1.0651175,-0.0012102416,0.3265534,0.91151136,0.9000316,0.2943072,-0.25015104,0.36225015,0.44734862,0.08106891,-0.39792377,0.09133616,0.047237415,725.13275,687.7831,727.3454,724.60175,748.8525,753.01227,771.77563,1282.1034,-0.2823486328125,-0.03680419921875,0.97412109375,0.157012939453125,-0.2392578125,0.5084228515625,5.574834418138903,6.007452018215197,3.927371909496221,3.9481238824118448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79469,1,1.0,1.0,1.0,1.0,76.70
2026-01-10 08:01:29.158,0.9565183,0.6349325,1.0242505,1.275047,-0.34264693,0.5562726,0.2403567,0.6838348,-0.0012102416,0.3265534,-0.028387548,0.33390403,0.3315488,-0.25015104,0.056174573,0.13531485,0.09876419,-0.39792377,-0.059880048,-0.12140227,696.01416,685.3049,729.46954,732.7443,763.456,756.287,749.118,1185.9855,-0.2774658203125,-0.04254150390625,0.98199462890625,0.127105712890625,-0.515899658203125,-0.04486083984375,5.568730896693131,6.002508165844122,3.9234046205564694,3.9453772977612473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4771,1,1.0,1.0,1.0,1.0,76.70
2026-01-10 08:01:30.163,1.6725748,0.6349325,1.0242505,1.2408562,1.694716,0.5562726,0.2403567,0.670049,0.9232279,0.3265534,-0.028387548,0.17839333,0.4169707,-0.25015104,0.056174573,0.14069504,-0.13460289,-0.39792377,-0.059880048,-0.105502896,749.472,716.1051,753.4548,732.8328,804.877,814.43567,830.0128,1450.0,-0.2767333984375,-0.031494140625,0.98126220703125,0.097198486328125,-0.560760498046875,-0.037384033203125,5.549016522423289,5.9894161123429415,3.90307989414205,3.9339637126576545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.202736,1,1.0,1.0,1.0,1.0,76.70
