TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-12 05:43:38.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected MuseS-0465
2026-01-12 05:43:38.177,1.2371454,0.9950593,0.90000147,1.7299984,0.6646929,0.6382061,0.09837414,1.6260862,0.7645192,0.36892852,0.64026093,1.6273339,0.6484023,0.4096609,0.77826893,0.7405545,0.45271212,0.32554424,0.7376061,0.20676439,771.4216,758.1456,751.2421,747.8789,802.4873,814.17017,810.80695,1450.0,-0.210693359375,-0.02471923828125,1.0015869140625,0.291595458984375,-1.5252685546875,0.8074951171875,5.818029230145674,5.424291061678945,4.532169849557733,3.7056004577641084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.71682,1,2.0,1.0,1.0,2.0,99.61
2026-01-12 05:43:39.185,1.2687402,0.7090512,0.88515884,1.3847376,0.3142397,0.37466028,0.39174908,1.0292951,0.44758958,0.19578269,0.21980669,0.38785347,0.33973208,0.043300763,-0.023962043,0.20530325,0.037189256,-0.07924834,-0.11845254,-0.04237762,688.4026,645.91956,694.244,675.12665,740.9754,737.7892,741.1524,1256.348,-0.22308349609375,-0.02490234375,0.99139404296875,1.218719482421875,0.381317138671875,-0.1495361328125,5.825109315022769,5.417455117659681,4.54855780463963,3.705081658441218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.900505,1,1.0,1.0,1.0,1.0,99.61
2026-01-12 05:43:39.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-12 05:43:40.200,1.2448652,0.7676731,0.75483644,1.3867904,0.7976753,0.3675968,0.35313538,1.04696,0.70905966,0.14021674,0.18190798,0.35939664,0.45451143,0.017416468,0.37741458,0.22484742,0.09692981,-0.08559406,0.22861207,-0.026986543,732.21326,743.27655,713.89246,699.90845,585.5582,574.05237,592.28467,673.268,-0.21820068359375,-0.02197265625,1.007080078125,0.61309814453125,-0.979461669921875,0.157012939453125,5.806981856328827,5.403813747228382,4.517460362873424,3.6838414038099323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59209,1,1.0,1.0,1.0,1.0,99.61
2026-01-12 05:43:41.200,0.48592034,0.78945434,0.46389526,1.3867904,-0.32012644,0.41752067,-0.06659263,1.04696,0.093393534,0.111832656,0.24215728,0.35939664,0.6930545,0.014539354,0.63094324,0.22484742,0.37200904,-0.055597927,0.3675006,-0.026986543,746.10876,740.17883,725.5753,687.9601,735.57654,753.3663,750.00305,1239.6204,-0.2130126953125,-0.0174560546875,0.99810791015625,0.381317138671875,-0.85235595703125,0.037384033203125,5.801091958133657,5.403966335264526,4.507969387025248,3.680301361371385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69352,1,1.0,1.0,1.0,1.0,99.61
2026-01-12 05:43:42.205,0.4949984,0.91313946,0.2843906,1.068469,0.23663537,0.2892884,0.15518712,0.5624049,0.6044703,0.4600655,0.19593145,0.942675,0.69687617,0.6666581,0.6816951,0.9487185,0.32771844,0.50979066,0.49657065,0.44324872,731.2397,724.3362,722.47754,704.33374,687.5176,676.6313,657.6024,1216.1661,-0.218994140625,-0.02862548828125,0.99853515625,0.949554443359375,-0.49346923828125,0.9869384765625,5.802404215244499,5.409276398922347,4.511723052714398,3.686252294781012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.03173,1,1.0,1.0,1.0,1.0,99.61
2026-01-12 05:43:42.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-12 05:43:43.208,0.79013157,0.7623614,0.50105584,1.1970756,0.6131669,0.17982417,0.3584149,0.63850826,0.73270863,0.44772413,-0.09531877,1.0113232,0.70966035,0.4585051,0.635172,0.86257875,0.36052814,0.41000187,0.65554076,0.4092427,652.82306,284.10547,675.5692,590.426,742.92255,746.90533,730.9742,1200.3235,-0.2216796875,-0.02081298828125,0.9908447265625,0.351409912109375,-0.70281982421875,1.435546875,5.830541449109505,5.447057196671674,4.556461864911904,3.7320287056242996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.70555,1,1.0,1.0,1.0,1.0,99.58
2026-01-12 05:43:43.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-12 05:43:44.213,0.93271995,0.6197554,0.50105584,1.1970756,0.67895466,0.16137032,0.3584149,0.63850826,0.72974914,-0.08465172,-0.09531877,1.0113232,0.74558735,0.4123755,0.635172,0.86257875,0.41769978,0.3776113,0.65554076,0.4092427,933.5653,836.20825,674.1531,882.93964,453.6837,426.51224,469.88037,619.7217,-0.21807861328125,-0.0321044921875,0.99169921875,0.43365478515625,-0.904693603515625,1.173858642578125,5.832769234437213,5.426396776577737,4.561497270104666,3.716464725937582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13158,1,1.0,1.0,1.0,1.0,99.58
2026-01-12 05:43:44.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-12 05:43:45.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-12 05:43:45.215,0.93271995,0.6197554,0.50105584,1.1970756,0.67895466,0.16137032,0.3584149,0.63850826,0.72974914,-0.08465172,-0.09531877,1.0113232,0.74558735,0.4123755,0.635172,0.86257875,0.41769978,0.3776113,0.65554076,0.4092427,554.40393,521.9221,611.7561,496.43228,738.76276,741.4179,751.8617,1262.8975,-0.22149658203125,-0.0191650390625,0.9954833984375,1.00189208984375,-1.592559814453125,0.73272705078125,5.849340295162483,5.457982500059605,4.585392556564861,3.7499425410676395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.246155,1,2.0,1.0,1.0,2.0,99.58
2026-01-12 05:43:46.228,0.93271995,0.6197554,0.50105584,1.1970756,0.67895466,0.16137032,0.3584149,0.63850826,0.72974914,-0.08465172,-0.09531877,1.0113232,0.74558735,0.4123755,0.635172,0.86257875,0.41769978,0.3776113,0.65554076,0.4092427,557.32465,636.6264,766.1997,509.08868,550.24414,547.766,548.3855,831.69446,-0.2149658203125,-0.0159912109375,0.99420166015625,0.829925537109375,-0.351409912109375,1.966400146484375,5.806768233078225,5.411656772286198,4.521427651813175,3.691501323224376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.74706,1,2.0,1.0,1.0,2.0,99.58
2026-01-12 05:43:47.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-12 05:43:47.234,0.93271995,0.6197554,0.50105584,1.1970756,0.67895466,0.16137032,0.3584149,0.63850826,0.72974914,-0.08465172,-0.09531877,1.0113232,0.74558735,0.4123755,0.635172,0.86257875,0.41769978,0.3776113,0.65554076,0.4092427,788.2378,752.56976,756.55255,603.6135,764.25256,756.0215,769.74,1295.7334,-0.13262939453125,0.02593994140625,1.00982666015625,2.3626708984375,-0.3887939453125,-9.846954345703125,5.80957585294328,5.4156850964404075,4.525944257683046,3.6945225663400327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.43845,1,2.0,1.0,1.0,2.0,99.58
