TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_1,AUX_2,AUX_3,AUX_4,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Optics1,Optics2,Optics3,Optics4,Optics5,Optics6,Optics7,Optics8,Optics9,Optics10,Optics11,Optics12,Optics13,Optics14,Optics15,Optics16,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2026-01-14 05:30:36.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:36.985,-0.032648485,0.0,0.0,-0.13180922,0.40474036,0.0,0.0,0.3711177,1.1427661,0.0,0.0,1.1324948,1.7061143,0.0,0.0,1.7264541,1.7388295,0.0,0.0,1.7850702,759.2077,771.51013,759.9158,745.66626,763.81006,764.25256,758.9422,1216.2546,-0.42962646484375,-0.037353515625,0.921142578125,0.007476806640625,-1.31591796875,-0.276641845703125,6.1299802112390624,6.003026965167012,4.74475550151396,4.16153350976325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95439,1,1.0,1.0,1.0,1.0,74.29
2026-01-14 05:30:37.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:37.993,0.008424898,0.0,0.0,-0.13180922,0.42526332,0.0,0.0,0.3711177,1.0222375,0.0,0.0,1.1324948,1.5566064,0.0,0.0,1.7264541,1.6299107,0.0,0.0,1.7850702,698.8464,683.9773,694.421,691.76587,760.1813,764.6066,766.4652,1306.0886,-0.43304443359375,-0.0489501953125,0.92620849609375,0.11962890625,-0.321502685546875,-0.16448974609375,6.12042820017643,5.989110936270653,4.729893426793505,4.1427041461030445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18291,1,1.0,1.0,1.0,1.0,74.28
2026-01-14 05:30:38.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:38.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:38.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:38.996,0.008424898,0.0,0.0,-0.13180922,0.42526332,0.0,0.0,0.3711177,1.0222375,0.0,0.0,1.1324948,1.5566064,0.0,0.0,1.7264541,1.6299107,0.0,0.0,1.7850702,755.8445,766.6423,761.5089,743.18805,783.36993,776.6435,759.8273,1362.2017,-0.43145751953125,-0.04840087890625,0.92510986328125,0.3289794921875,-0.291595458984375,-0.5084228515625,6.12604343990654,5.995275492930882,4.741886846434447,4.1518594282717025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.50345,1,1.0,1.0,1.0,1.0,74.28
2026-01-14 05:30:39.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:39.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:39.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:39.997,0.008424898,0.0,0.0,-0.13180922,0.42526332,0.0,0.0,0.3711177,1.0222375,0.0,0.0,1.1324948,1.5566064,0.0,0.0,1.7264541,1.6299107,0.0,0.0,1.7850702,751.2421,765.04913,757.9686,743.8076,753.3663,753.63184,753.4548,1219.8834,-0.43707275390625,-0.03973388671875,0.91754150390625,0.16448974609375,0.216827392578125,-0.097198486328125,6.123327372863171,5.997594831080276,4.736088501060964,4.15298857973917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.55795,1,2.0,1.0,1.0,2.0,74.28
2026-01-14 05:30:41.011,-0.3510709,0.0,0.0,-0.13180922,-0.1259974,0.0,0.0,0.3711177,0.6961757,0.0,0.0,1.1324948,1.0720654,0.0,0.0,1.7264541,1.1782309,0.0,0.0,1.7850702,750.00305,754.25134,753.01227,746.63983,759.0307,753.3663,761.5974,1276.616,-0.42926025390625,-0.04339599609375,0.9251708984375,0.11962890625,-0.3289794921875,0.321502685546875,6.109960660896932,5.97501180173092,4.718754500154972,4.128025177025964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.84794,1,1.0,1.0,1.0,1.0,74.28
2026-01-14 05:30:41.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:41.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:42.023,-0.09676901,0.0,0.0,-0.13180922,-0.10879187,0.0,0.0,0.3711177,0.52339506,0.0,0.0,1.1324948,0.99100745,0.0,0.0,1.7264541,1.16807,0.0,0.0,1.7850702,751.6847,751.9502,744.6927,744.0731,639.9011,630.3424,628.7493,1085.1768,-0.42803955078125,-0.04296875,0.9267578125,-0.112152099609375,-0.052337646484375,1.09161376953125,6.111791717330663,5.9731807452971895,4.720707627017619,4.126896025558496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.88833,1,1.0,1.0,1.0,1.0,74.28
2026-01-14 05:30:42.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:42.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:43.032,0.005511418,0.0,0.0,-0.13180922,-0.09992706,0.0,0.0,0.3711177,0.44530028,0.0,0.0,1.1324948,0.98967284,0.0,0.0,1.7264541,1.1601406,0.0,0.0,1.7850702,750.7111,728.58453,741.0639,749.3835,564.5822,541.2165,551.3062,852.2279,-0.4306640625,-0.04156494140625,0.91607666015625,0.5084228515625,-0.216827392578125,-0.022430419921875,6.131414538778819,6.00363731731159,4.748570202417567,4.163608707054813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.397602,1,1.0,1.0,1.0,1.0,74.25
2026-01-14 05:30:43.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:44.034,-0.65487283,0.0,0.0,-0.13180922,0.030830117,0.0,0.0,0.3711177,0.70034146,0.0,0.0,1.1324948,1.2486633,0.0,0.0,1.7264541,1.336658,0.0,0.0,1.7850702,718.05225,710.61774,721.504,720.0879,754.6939,759.9158,761.33185,1290.6,-0.426513671875,-0.0361328125,0.91900634765625,0.2392578125,-0.171966552734375,0.059814453125,6.1624204277233385,6.037817037407911,4.792424004005436,4.2081338960017165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.107002,1,2.0,1.0,1.0,2.0,74.25
2026-01-14 05:30:44.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:44.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:44.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:45.045,-0.39969635,0.0,0.0,-0.13180922,0.11858086,0.0,0.0,0.3711177,0.7294729,0.0,0.0,1.1324948,1.0326941,0.0,0.0,1.7264541,1.126881,0.0,0.0,1.7850702,719.8224,708.405,718.40625,721.504,488.99774,456.3389,496.16675,557.05914,-0.4281005859375,-0.04034423828125,0.92291259765625,-0.10467529296875,0.179443359375,0.396270751953125,6.141180173092054,6.009710321150132,4.762181055241637,4.172886059652385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.159733,1,1.0,1.0,1.0,1.0,74.25
2026-01-14 05:30:45.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2026-01-14 05:30:45.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:46.050,-0.46907988,0.0,0.0,-0.13180922,-0.13659613,0.0,0.0,0.3711177,0.4160747,0.0,0.0,1.1324948,0.71399736,0.0,0.0,1.7264541,0.9701131,0.0,0.0,1.7850702,741.4179,738.1432,741.3294,745.0467,753.80884,766.5538,763.72156,1237.3192,-0.42474365234375,-0.037353515625,0.9222412109375,0.22430419921875,0.157012939453125,0.381317138671875,6.142156736523377,6.012365352979043,4.763005030636816,4.175144362587321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.072594,1,1.0,1.0,1.0,1.0,74.25
2026-01-14 05:30:46.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:46.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:47.059,-0.46907988,0.0,0.0,-0.13180922,-0.13659613,0.0,0.0,0.3711177,0.4160747,0.0,0.0,1.1324948,0.71399736,0.0,0.0,1.7264541,0.9701131,0.0,0.0,1.7850702,734.1604,718.31775,733.8949,732.12476,786.20215,780.2722,770.53656,1399.9054,-0.426025390625,-0.04583740234375,0.92120361328125,-0.142059326171875,-0.0897216796875,-0.0299072265625,6.1504270080823975,6.01752282860072,4.774906897456072,4.18371981021863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.820354,1,1.0,1.0,1.0,1.0,74.25
2026-01-14 05:30:47.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:47.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:47.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2026-01-14 05:30:47.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
